,forecast_date,target,horizon,q0.025,q0.25,q0.5,q0.75,q0.975,actual_forecast_date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ret1,ret2,ret3,ret4,ret5,lag_ret1,lag_ret2,lag_ret3,lag_ret4,lag_ret5,score
1,2023-01-16,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-18 00:00:00+01:00,15182.9501953125,15250.3603515625,15156.8896484375,15181.7998046875,58258000.0,0.0,0.0,-0.03470993714991266,0.3150815242655369,0.6295730337209093,0.816800792438066,1.5525827962246552,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,1.3964841469165852
2,2023-01-16,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-16,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-16,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,2.106431545100084
0,2023-01-16,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-17 00:00:00+01:00,15130.0302734375,15269.7099609375,15083.9501953125,15187.0703125,57914400.0,0.0,0.0,0.3497914614154496,0.664282970870822,0.8515107295879787,1.5872927333745679,2.7534964790771,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,14774.599609375,1.2316015799995204
1,2023-01-16,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-18 00:00:00+01:00,15182.9501953125,15250.3603515625,15156.8896484375,15181.7998046875,58258000.0,0.0,0.0,-0.03470993714991266,0.3150815242655369,0.6295730337209093,0.816800792438066,1.5525827962246552,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,1.4039856215604192
2,2023-01-16,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-16,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
4,2023-01-16,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,2.1160957104036306
0,2023-01-17,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-18 00:00:00+01:00,15182.9501953125,15250.3603515625,15156.8896484375,15181.7998046875,58258000.0,0.0,0.0,-0.03470993714991266,0.3150815242655369,0.6295730337209093,0.816800792438066,1.5525827962246552,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,1.0338581964644553
1,2023-01-17,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,4.925284670011995
2,2023-01-17,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-17,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,2.0993841018655366
4,2023-01-17,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.3738344612461484
0,2023-01-17,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-18 00:00:00+01:00,15182.9501953125,15250.3603515625,15156.8896484375,15181.7998046875,58258000.0,0.0,0.0,-0.03470993714991266,0.3150815242655369,0.6295730337209093,0.816800792438066,1.5525827962246552,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,1.0265970465143668
1,2023-01-17,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,4.926449571835686
2,2023-01-17,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-17,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,2.097750410966309
4,2023-01-17,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.3634748380968675
0,2023-01-17,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-18 00:00:00+01:00,15182.9501953125,15250.3603515625,15156.8896484375,15181.7998046875,58258000.0,0.0,0.0,-0.03470993714991266,0.3150815242655369,0.6295730337209093,0.816800792438066,1.5525827962246552,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,14947.91015625,1.0273845149012648
1,2023-01-17,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,4.898112242736782
2,2023-01-17,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
3,2023-01-17,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,2.105662056080043
4,2023-01-17,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.3221492234589682
0,2023-01-18,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,5.107557440788669
1,2023-01-18,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.9717250286284211
2,2023-01-18,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.8640737013833635
3,2023-01-18,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.076186666183849
4,2023-01-18,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.3846899211520602
0,2023-01-18,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,5.1037815568589
1,2023-01-18,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.9621173437945534
2,2023-01-18,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.8791995536716748
3,2023-01-18,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.0727263224668167
4,2023-01-18,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.3743302980027794
0,2023-01-18,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-19 00:00:00+01:00,15115.5498046875,15134.0703125,14906.26953125,14920.3603515625,64167400.0,0.0,0.0,-1.7370582414514502,-1.7717681786013628,-1.4219767171859132,-1.1074852077305408,-0.9202574490133841,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,15058.2998046875,5.098155892375356
1,2023-01-18,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.9696188184383874
2,2023-01-18,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.8800487626396427
3,2023-01-18,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,2.0676574354856645
4,2023-01-18,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.33300468336488
0,2023-01-19,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.7029436753016056
1,2023-01-19,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-19,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.7923339479774774
3,2023-01-19,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.0870421260897607
4,2023-01-19,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.995258158102019
0,2023-01-19,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.7137346446171606
1,2023-01-19,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-19,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.7624542534131387
3,2023-01-19,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.0835817823727285
4,2023-01-19,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.9848985349527382
0,2023-01-19,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-20 00:00:00+01:00,14986.51953125,15034.4296875,14940.6796875,15033.5595703125,64031100.0,0.0,0.0,0.7558260016839569,-0.9812322397674933,-1.015942176917406,-0.6661507155019564,-0.35165920604658396,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,15086.51953125,1.714219595720302
1,2023-01-19,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-19,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-24 00:00:00+01:00,15140.5,15147.4501953125,15022.5498046875,15093.1103515625,48335400.0,0.0,0.0,-0.06517303197899338,0.3953364840176832,1.15116248570164,-0.5858957557498101,-0.6206056928997228,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,1.7558432054398347
3,2023-01-19,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,2.0785128953915764
4,2023-01-19,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.994562700256285
0,2023-01-20,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-20,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-20,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.8031894078833892
3,2023-01-20,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.977851091718191
4,2023-01-20,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.573728977838229,6.259934085874841,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,2.195193582270293
0,2023-01-20,DAX,1 day,-3.3212652715215762,-0.5496401384299521,0.057215117886944,0.715600117012638,2.719772003602724,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-20,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.077741433828038,0.9789771416987225,3.5704923267932855,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-20,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.13929559187957352,1.2095309770987495,4.628696965151875,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.7733097133190505
3,2023-01-20,DAX,6 day,-6.282628800683585,-1.044070446622447,0.18515619775909542,1.4357212172448897,5.367396415217598,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.9762174008189635
4,2023-01-20,DAX,7 day,-6.735741964137194,-1.0916464986804097,0.3261898885072334,1.5530097315396674,6.259934085874841,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,2.184833959121012
0,2023-01-20,DAX,1 day,-3.3212652715215762,-0.5528467048651731,0.05543222958364069,0.7175342639578197,2.719772003602724,2023-01-21 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-20,DAX,2 day,-4.087894963565497,-0.8411690830140373,0.077741433828038,0.9760606891150214,3.5704923267932855,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
2,2023-01-20,DAX,5 day,-5.259160853138978,-0.926504351003743,0.1355654634089376,1.194919287270979,4.628696965151875,2023-01-25 00:00:00+01:00,15095.7197265625,15114.41015625,14969.650390625,15081.6396484375,53589900.0,0.0,0.0,-0.07602849188490524,-0.14120152386389861,0.31930799213277794,1.0751339938167348,-0.6619242476347154,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,15181.7998046875,1.7666986653457466
3,2023-01-20,DAX,6 day,-6.282628800683585,-1.0556477283270471,0.17866593171165235,1.4269866936728715,5.367396415217598,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.9841290459326975
4,2023-01-20,DAX,7 day,-6.735741964137194,-1.0947540177613124,0.3006949985365104,1.5182407631244121,6.259934085874841,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,2.143508344483113
0,2023-01-21,DAX,1 day,-3.3212652715215762,-0.551382771440112,0.06096872514413931,0.7208725693882645,2.719772003602724,2023-01-22 00:00:00+01:00,,,,,,,,,,,,,,,,,,
1,2023-01-21,DAX,2 day,-4.087894963565497,-0.8232496811426682,0.0723551404992584,0.9874199247088988,3.5704923267932855,2023-01-23 00:00:00+01:00,15077.400390625,15145.900390625,15022.830078125,15102.9501953125,39903900.0,0.0,0.0,0.46050951599667656,1.2163355176806334,-0.5207227237708167,-0.5554326609207294,-0.20564119950527981,15033.5595703125,14920.3603515625,15181.7998046875,15187.0703125,15134.0400390625,1.6764085429411408
2,2023-01-21,DAX,5 day,-5.259160853138978,-0.9176545001813086,0.16179836530589853,1.2242848193747768,4.628696965151875,2023-01-26 00:00:00+01:00,15146.2900390625,15151.5400390625,15068.7197265625,15132.849609375,62001200.0,0.0,0.0,0.33897650584933103,0.2629480139644258,0.19777498198543242,0.658284497982109,1.4141104996660658,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,14920.3603515625,1.742540691236018
3,2023-01-21,DAX,6 day,-6.282628800683585,-1.044070446622447,0.1860695241679977,1.4408152518611494,5.367396415217598,2023-01-27 00:00:00+01:00,15115.75,15186.490234375,15077.6201171875,15150.0302734375,55135800.0,0.0,0.0,0.11346784699686197,0.452444352846193,0.37641586096128776,0.3112428289822944,0.7717523449789709,15132.849609375,15081.6396484375,15093.1103515625,15102.9501953125,15033.5595703125,1.8975457872079935
